Node_ID,Katz
192,0.045707915687217125
182,0.04570377820332593
251,0.04570023434920666
235,0.045698696397634596
227,0.045696087783655755
296,0.045692721923783076
404,0.04568460251918674
58,0.0456788753438326
214,0.045670253998106175
163,0.04564516567821398
127,0.045638945452470894
255,0.045638672221768366
119,0.04563568317218411
270,0.045635464789195675
282,0.04560819286627557
283,0.04560819286627557
158,0.045600983175552556
430,0.04559934279252184
431,0.04559934279252184
399,0.04559287071737959
272,0.04557859793530167
107,0.04557609420638388
149,0.045572909373805794
26,0.045571435423146775
144,0.045565973574510706
146,0.045565973574510706
105,0.045562441355445064
343,0.04556023444693764
323,0.04555858160702366
341,0.04555501920525581
320,0.045553859734681894
316,0.045553859734681894
442,0.04555028967013956
441,0.04555028967013956
42,0.045529877804617334
346,0.045527405581314864
43,0.045525334945114716
224,0.045489775206043255
218,0.04547565395082201
424,0.04547501739026534
9,0.045471826519135936
245,0.045471744159586554
183,0.04546936961639401
389,0.04546819168697004
390,0.04546819168697004
38,0.04545034560541861
37,0.04545034560541861
264,0.045439078353005376
376,0.04543886990476392
393,0.045436209669682974
305,0.04542709253151073
380,0.04542303493078411
377,0.045422994458322596
406,0.04542182444640526
410,0.04542019783796514
429,0.04541906768307472
115,0.04541862301014424
373,0.04541141325466123
409,0.0454112836396944
408,0.0454112836396944
276,0.045400779934911054
289,0.04539671676427487
288,0.04539671676427487
164,0.04538672123434563
397,0.0453686692954641
396,0.0453686692954641
398,0.04536132989303067
415,0.04536011092898571
186,0.045357884753804444
274,0.045354252876257446
395,0.045351392602884434
433,0.04535128910465953
432,0.04535128910465953
392,0.04535124708656981
372,0.045347690360537506
382,0.04534550622342749
302,0.04534499010386391
403,0.04534492281433282
98,0.04534414444952841
401,0.04534042220894536
402,0.04534042220894536
422,0.04534039947890902
420,0.04534039947890902
421,0.04534039947890902
147,0.04534039947890902
423,0.04534039947890902
145,0.04534039947890902
269,0.045338474218929135
417,0.045338120955503956
416,0.045338120955503956
418,0.045338120955503956
378,0.04533741186394305
313,0.04533440257903417
374,0.045333487618235094
375,0.045333487618235094
334,0.045332136868525344
154,0.04533108163549609
336,0.0453308182731154
338,0.04533002652833838
324,0.04532836922360499
342,0.04532835141202645
317,0.04532834561476296
318,0.04532834561476296
322,0.04532834561476296
321,0.04532834561476296
47,0.045325004450208956
74,0.0453249527773392
46,0.04532262585218274
50,0.045322625595258834
444,0.04532102928369521
240,0.04531170203077599
77,0.045304691994048504
80,0.04530338941234311
78,0.04530226348298041
79,0.04530225700278476
41,0.04530108897735773
45,0.045298818140508665
161,0.04528755914693491
162,0.04528755914693491
160,0.04528755914693491
440,0.045244775177236934
180,0.04523821583689962
328,0.04523677814847437
438,0.04521023412512369
437,0.04521023412512369
195,0.04520406960817726
306,0.04519745571537706
381,0.04519743542824629
379,0.04519743522589746
233,0.04518540859495091
234,0.04518099726240978
355,0.04517337652138854
280,0.045157626252613374
157,0.04515521044489522
190,0.045144969484131006
369,0.045143628785443514
448,0.04514280884429552
447,0.04514280884429552
256,0.045137688642086435
385,0.04511270983098416
271,0.045111432149100975
411,0.04511142683829407
21,0.04511029123603122
22,0.04511029123603122
434,0.045107243139862016
435,0.04510427199767687
20,0.04510401794176483
217,0.04510327179396908
216,0.04510327179396908
291,0.04510182831555556
443,0.045099099033464915
273,0.045093358222687056
208,0.045088504189877934
73,0.045073439588744824
279,0.04506068859972687
439,0.044909039948881915
359,0.0449086706619344
360,0.0449086706619344
436,0.04486799412415587
36,0.044863460319610124
110,0.04484448574927778
450,0.04484153363189812
451,0.04484153363189812
446,0.04483953264558013
304,0.04483466850389253
108,0.04483228333282846
449,0.044681144062256005
387,0.044617083822084194
445,0.04461125853892042
453,0.04460798035276644
303,0.04460554855515619
452,0.04460553662973791
