Node_ID,Eigenvector
321,0.01182455563269465
745,0.01182455563269465
550,0.01182455563269465
242,0.01137500705390048
1551,0.011259440078281365
728,0.0111983678367494
1550,0.0111983678367494
1041,0.010964953785498091
578,0.01044056439123764
1528,0.009681088391244859
294,0.00952704374284017
502,0.009523476721744126
348,0.00947744683148509
1615,0.00947744683148509
496,0.00947744683148509
134,0.009323077495711679
903,0.009106717645107742
1566,0.00875828330596668
791,0.00873202050548692
1065,0.00808691977855054
1600,0.00780214792795112
849,0.007542012426477632
1444,0.0074565056820232595
1125,0.006971824152605685
300,0.006836220375383479
659,0.006774764985580483
1302,0.006735114780264282
883,0.006348559331964144
433,0.006304851956859069
605,0.0062501209712859844
1205,0.006181928408604436
640,0.006150412425475333
1560,0.0061483237583299325
1182,0.006087862146956809
857,0.005761165073238601
1217,0.005697194195467766
804,0.005605979255162312
1072,0.005523225808753297
847,0.005471416393442131
201,0.00519088441670747
1342,0.005168344142611892
1591,0.0051374358235433204
865,0.0051374358235433204
1298,0.005081342736645849
272,0.004985783436215463
862,0.004901296931394664
812,0.004671354612899464
837,0.004405211837375012
868,0.0042903749912260045
595,0.004276075892949842
897,0.004276075892949842
1278,0.0042653719818403135
906,0.004238522522534032
1545,0.004206181704141818
1530,0.004184078964358433
1287,0.004184078964358433
1034,0.004155809015582782
1559,0.004092553376034713
314,0.004040663290001821
1178,0.003990847025694077
1518,0.003954009974712585
163,0.003937534428850317
508,0.003847341440932661
241,0.003802770147285336
1531,0.003802770147285336
877,0.003724951984395501
1173,0.003689602826422794
1167,0.003625206469452817
112,0.003625206469452817
762,0.003625206469452817
581,0.0035736999146298624
1606,0.0035736999146298624
1556,0.0035028130809899305
1366,0.0034870309022735036
273,0.003477531299474454
1417,0.003458775403048126
91,0.003447463164274084
1208,0.0033751958512227534
1273,0.003358395299629072
1525,0.003351337612053534
1168,0.0032806304241443963
1371,0.0031949264035915676
1079,0.003190949934142642
845,0.003190949934142642
1515,0.003190949934142642
681,0.003190949934142642
1466,0.0031898321338740244
320,0.0031229647027373256
305,0.0031091952673673985
161,0.0030418607108172843
1048,0.003019964677105002
310,0.002997384009388333
626,0.0029248197375980156
1335,0.002904095842427655
773,0.0027864228851987353
1042,0.00274452629660467
473,0.0027105240491946364
1229,0.0026939418239726974
1434,0.0026719915801574523
620,0.0024584799318394636
1641,0.002417655362767272
1478,0.002417655362767272
47,0.0023995412053031415
1414,0.0023858507889343633
210,0.0023707150674587875
898,0.0023104394548771503
705,0.0023099745709513095
382,0.0023099745709513095
992,0.0023099745709513095
876,0.0023099745709513095
471,0.0023099745709513095
1088,0.0022604828049603105
1533,0.0022413807302905436
503,0.002239860658065069
1601,0.002229032783345517
416,0.002229032783345517
556,0.0021709197396024686
814,0.0021604228413900847
1552,0.0021604228413900847
1059,0.0021604228413900847
1213,0.0021604228413900847
678,0.0021604228413900847
808,0.002135467497576166
340,0.0021246307193682683
1344,0.002031477344638823
448,0.0020085235560121655
792,0.001995308770922095
506,0.001965344492996488
759,0.0019156847135168166
1387,0.0018763745137289894
220,0.0018664469711502174
1064,0.0018664469711502174
1112,0.0018664469711502174
422,0.0018510752251203544
1582,0.0018285237066744226
946,0.001783546274623145
1032,0.001783546274623145
945,0.001709181682791279
1542,0.0016876590591964034
1203,0.0016822477724341288
619,0.001681992646379734
631,0.0016810284609572845
1191,0.001679500297811982
193,0.0016758273701517907
1338,0.0016758273701517907
1194,0.0016758273701517907
323,0.0016758273701517907
1574,0.0016718373142415523
562,0.001668222267825571
1346,0.00166760819143941
4,0.00166760819143941
51,0.00166760819143941
244,0.0016675686643055107
803,0.0016595117470033993
966,0.0016595085679582933
1114,0.0016595085679582734
423,0.001655524473630889
1577,0.0016514093283346513
301,0.001651409328334651
1439,0.0016475211044725865
146,0.0016358836997176184
1325,0.0016200657996251558
488,0.0015640346303955257
712,0.0015382161819906292
484,0.0015102566525256559
542,0.0013665651240648822
485,0.0013138543366861127
824,0.0013130224480709994
732,0.0012566202172998254
92,0.0012566202172998254
1599,0.0012566202172998254
977,0.0012566202172998254
361,0.0012554077645549314
1154,0.0012272565061505938
671,0.0012163437096807694
534,0.0012130126510418783
813,0.0012071207066800629
1288,0.0011631176140777673
1613,0.00113175304551148
1062,0.001037797914341535
1548,0.001007896359447254
1507,0.0009908301099245743
806,0.0009897979284069606
752,0.0009633833952143308
154,0.0009532033886732182
332,0.0009426106877350757
516,0.0009302760628819557
165,0.0008915960508801146
1000,0.0008784032019402127
372,0.0008726274811166577
1424,0.0008476222975291392
1616,0.0008302020311150692
1018,0.0007728543901052344
1402,0.0007727169175270983
380,0.0007697921152181611
1603,0.0007623499223353862
1418,0.0007623499223353862
499,0.0007349238297944914
227,0.0007342514032013039
1331,0.0007308974085707204
1415,0.0007270647005539347
457,0.0007133995895089163
539,0.0006620993245618249
584,0.0006591927714432115
1094,0.0006195329958480958
464,0.0006161581731127858
1558,0.000566415058779341
1307,0.0005440934744981386
769,0.0005279526305431122
795,0.000502239964847646
1142,0.0004848013774339207
192,0.00047543648941207367
490,0.00045011057670923087
15,0.0004500997949732125
1464,0.00044139614510084127
1383,0.00043967658531743727
1397,0.00043967658531743727
861,0.00043967658531743727
1443,0.00043967658531743727
1500,0.0004321511211499242
256,0.0004315532529219843
1214,0.00042751363450078793
36,0.0004044463417628151
1369,0.000400549478243327
38,0.00038538037301937315
1541,0.0003762979314443391
1281,0.00037287710008191723
1197,0.0003609228190840105
1628,0.000359346768121285
1536,0.00034839980452376065
1505,0.0003474342067413061
1180,0.0003467061241915618
571,0.0003467061241915618
1131,0.0003467061241915618
1111,0.0003467061241915618
88,0.0003407496919013423
1204,0.00032477915835442856
1494,0.000303941469395512
1468,0.00030099493858168645
1329,0.0002991293700095676
1624,0.00029798448358586644
1109,0.00029678111693071503
832,0.00029654424337817106
1625,0.00029654424337817106
1623,0.00029654424337817106
807,0.00029614909143257337
1593,0.00029471693335406715
1592,0.00029471693335406715
1407,0.0002877595033423799
441,0.0002877595033423799
718,0.00028165395877227396
1132,0.0002774888201214172
1537,0.0002737584746503051
983,0.00026632878932919345
228,0.00026617717686984503
417,0.0002468134871845315
830,0.0002465957859577652
1232,0.0002459871977976882
1299,0.00023563835482703655
1547,0.00023350839788451565
979,0.00022920428588311516
1013,0.000222176244602943
396,0.00022184626025535532
1282,0.00021712556688756112
195,0.00020997116755832945
196,0.00019800620718460452
1242,0.0001869582307136254
95,0.00017759550331638955
873,0.00017692172877116166
772,0.00016484846893998503
859,0.0001571725578069617
327,0.00015573205908434766
1555,0.00015095165152568117
1458,0.00014339961194772318
1359,0.00014276940017901444
661,0.00014192131901683293
790,0.00014032263157940525
1587,0.00013715043207003603
1565,0.00013509997676652922
1514,0.00012774883597669868
1212,0.00012528783353339773
177,0.0001192250094710481
781,0.00011734084072663157
2,0.00011593533543013065
1546,0.00011593533543011076
106,0.00011510623874486855
264,0.00011374362218284646
23,0.00011374362218284646
1019,0.00010900208907196084
1564,0.00010513947715597163
109,0.00010312785366021719
61,9.22715310165115e-05
1201,9.220625925529066e-05
1561,9.137259712427066e-05
1225,9.137259712427066e-05
392,9.137259712427066e-05
1271,9.137259712427066e-05
1563,9.137259712427066e-05
1562,9.137259712427066e-05
633,9.137259712427066e-05
13,9.131169528993893e-05
1080,8.532329158512487e-05
1571,8.43354618803342e-05
284,8.219752170081704e-05
741,7.71541067922292e-05
1495,7.282061562457421e-05
1076,6.950984159929853e-05
1272,6.361357521094909e-05
623,6.167139506299518e-05
345,5.918505832945557e-05
103,5.4421961394411475e-05
1360,5.407788209737369e-05
740,5.375217395739214e-05
379,5.352068946240458e-05
339,5.352068946240458e-05
554,4.408911167182157e-05
1604,4.307375691097202e-05
274,4.307375691097202e-05
32,4.307375691097202e-05
703,4.307375691097202e-05
295,4.307375691097202e-05
329,4.307375691097202e-05
159,4.307375691097202e-05
253,4.307375691097202e-05
1605,4.307375691097202e-05
696,4.307375691097202e-05
1459,4.307375691097202e-05
1039,3.4804443264756796e-05
524,3.36077454981351e-05
1140,3.144733600342023e-05
1102,3.129529777523706e-05
265,3.129529777523706e-05
1493,3.129529777523706e-05
1239,3.12945478251052e-05
1512,3.12945478251052e-05
1511,3.12945478251052e-05
652,3.12945478251052e-05
1306,3.019042023059837e-05
96,2.9735839542631414e-05
1516,2.6934510436417804e-05
483,2.6803475435572328e-05
843,2.6426826186787004e-05
173,2.6170975890355483e-05
1043,2.4348116618128147e-05
1570,2.123959807633114e-05
1642,2.113633562479176e-05
724,2.080154988604769e-05
1627,2.080154988604769e-05
1362,2.071662007513697e-05
1583,2.06382154219579e-05
1608,2.06382154219579e-05
1609,2.06382154219579e-05
1347,2.059343121249073e-05
281,1.95813909120799e-05
147,1.888054468024984e-05
1074,1.8515571443339626e-05
1535,1.7387892597604826e-05
1626,1.6382830996954534e-05
399,1.6382830996954534e-05
1469,1.6169123056018646e-05
231,1.4727512059097664e-05
217,1.2997695286284945e-05
1252,1.2407937368995588e-05
1021,1.2407937368995588e-05
1292,1.2407937368995588e-05
663,9.969659416455676e-06
1354,9.866697969946013e-06
909,9.803097388654184e-06
926,9.39600340019597e-06
226,9.361356053410126e-06
306,9.361356053410126e-06
481,9.361356053410124e-06
676,9.361356053410124e-06
94,9.27040107843229e-06
27,8.968280868816153e-06
1248,8.710520822171762e-06
672,8.183460178956497e-06
104,8.060096347249351e-06
695,7.581391939948835e-06
90,7.279986400598002e-06
182,6.897828588084831e-06
263,6.897828588084831e-06
698,6.444571979781873e-06
1193,6.4133639439682125e-06
1174,5.8804825461071715e-06
680,5.364499862328322e-06
776,4.329679506200468e-06
407,4.287818730548528e-06
368,3.7836963378277355e-06
1262,3.760889051171574e-06
1480,3.760889051171574e-06
826,3.2764337826768225e-06
387,2.421094104673813e-06
1437,2.421094104673813e-06
224,2.186537636585869e-06
1186,2.0989118801656905e-06
645,1.8828699423924679e-06
84,1.838340829426684e-06
1590,1.838340829426684e-06
199,1.6936803321988622e-06
532,1.4844012922845918e-06
1226,1.312558076183572e-06
1619,1.312558076183572e-06
948,1.312558076183572e-06
1321,1.312558076183572e-06
384,1.1240713686896312e-06
1498,1.1240713686896312e-06
1492,1.1240713686896312e-06
1089,8.627350638330154e-07
324,8.627350638330154e-07
1602,8.627350638330154e-07
612,6.815370716045792e-07
1527,6.448628071763482e-07
1017,6.448628071763482e-07
1513,6.265077009043046e-07
74,6.234800380215652e-07
463,4.48368859422531e-07
63,4.27829631510996e-07
974,4.20856862872738e-07
649,3.010320704561058e-07
1457,3.010320704561058e-07
1103,1.3103500084547844e-07
1275,1.0326245153938121e-07
1607,4.355362006890431e-08
1524,3.1151706506205596e-08
409,3.1151706506205596e-08
1274,3.1151706506205596e-08
