Node_ID,Betweenness
1549,0.010588266970680141
1039,0.01057300234671761
1360,0.01046814112968002
989,0.01036553718904699
618,0.010164524668233591
1329,0.01009745966801118
1065,0.00984958017701024
63,0.00983601244490537
1109,0.009836012444905368
1406,0.009836012444905368
1469,0.009836012444905368
1078,0.009830611010284332
1201,0.009830611010284332
27,0.009830611010284332
1567,0.009819808141042262
89,0.009656277462990841
1062,0.00937645056938978
764,0.009294539437525407
256,0.009274030311227175
1435,0.009140425218624681
345,0.008913951599524008
1002,0.008463150038578055
1208,0.008339033171555153
670,0.008328017574212426
79,0.00802031367217883
1104,0.007589262167129775
1504,0.007504810185103487
578,0.007419180398000114
307,0.0073750732770091225
1532,0.007346209602718053
1249,0.007280716992442755
94,0.007157108320577339
403,0.007086597340894903
417,0.007038860450663641
1178,0.006851432541628357
80,0.006738616509112591
1232,0.006732906084964156
842,0.006689605178477343
313,0.00665572373232335
6,0.006615601857397698
898,0.006566933367016541
1336,0.006562743064557947
146,0.006562743064557947
776,0.006562743064557947
380,0.006562743064557947
843,0.006562743064557947
1299,0.006562743064557947
61,0.006557341629936912
1061,0.006557341629936912
966,0.006557341629936912
167,0.006557341629936912
1516,0.006557341629936912
1570,0.006557341629936912
790,0.006557341629936912
1536,0.006557341629936912
1505,0.006552184128030047
1019,0.00653889098488272
1159,0.006259178586288369
161,0.0061021794615063645
1424,0.005824813345435537
1142,0.00578328327429627
718,0.005684649730449349
397,0.005443667605344656
1348,0.005235662921377088
862,0.005125062827647846
1205,0.005119343906676106
402,0.0051187243590704685
568,0.0049670930525181935
806,0.004946138694437244
683,0.0049443497098352164
552,0.004912604787831648
499,0.004766113401436398
1479,0.004750736481514402
659,0.004515335946162469
1495,0.004507112655687911
616,0.004407067510746664
741,0.0042622864638842085
629,0.004225516163226819
1458,0.00413336217179683
355,0.0040960329845939865
1466,0.004036549732994642
1242,0.003950069138363151
1272,0.0038772071552606083
268,0.0038314321962547968
129,0.003717326842852615
222,0.003683198157647189
812,0.0036663576382350693
1192,0.0035597909642151163
554,0.003555950781576423
1508,0.0035511625299041844
918,0.003536290613999982
223,0.003532790222161129
1387,0.003490836191281927
752,0.0034714669144546295
201,0.0034596413807507277
905,0.0034068321475359924
1402,0.003393328053645335
1371,0.0033667270598499543
1335,0.003353379380447542
1153,0.003310212523526933
1342,0.0032867729669000087
645,0.0032840722495894913
532,0.0032840722495894913
1176,0.0032840722495894913
109,0.0032840722495894913
807,0.0032840722495894913
16,0.0032840722495894913
528,0.0032840722495894913
1513,0.0032840722495894913
534,0.0032840722495894913
1292,0.0032840722495894913
867,0.0032840722495894913
1088,0.0032840722495894913
909,0.0032840722495894913
661,0.0032840722495894913
1252,0.0032840722495894913
99,0.0032840722495894913
1021,0.0032840722495894913
1140,0.0032840722495894913
1048,0.0032840722495894913
210,0.0032840722495894913
423,0.0032840722495894913
1154,0.0032840722495894913
1560,0.0032840722495894913
698,0.0032840722495894913
1624,0.0032840722495894913
1542,0.0032840722495894913
163,0.0032840722495894913
2,0.0032840722495894913
502,0.0032840722495894913
503,0.0032840722495894913
1306,0.0032840722495894913
574,0.0032840722495894913
556,0.0032840722495894913
103,0.0032840722495894913
1043,0.0032840722495894913
244,0.0032840722495894913
1415,0.0032684766788344706
221,0.003171627767752043
1137,0.003142815622558855
278,0.0029789587765175532
294,0.002954235770714773
791,0.002702145694273974
96,0.0025853881874655705
773,0.0023795424480326393
261,0.0023734771193731794
1229,0.0022323574770829785
196,0.0021289264302423723
1564,0.0020673298254288877
1357,0.0019094339103656744
795,0.0017110686647500925
1417,0.0015347853221757588
877,0.001496790546752697
626,0.0014713491793812202
478,0.0014541989758770657
484,0.0014477024493309814
672,0.0013552488631889718
1359,0.001351020648481552
410,0.0012721293937675495
1531,0.0011441637922324133
241,0.0011441637922324133
267,0.0011432405366181182
426,0.00112565643429214
123,0.0010708335507674924
580,0.0010689457834243234
361,0.00106091298427266
853,0.001055460784636031
1160,0.0010540774291468782
1535,0.0010316404174097796
725,0.0009737826717799944
1420,0.0009174702516619725
254,0.000907284086854975
1507,0.00086099227536521
1165,0.0008532670819276472
524,0.0008271163054673553
457,0.0007734330553761323
372,0.0007490759998809491
804,0.0007348785109675855
362,0.0007002770200349106
162,0.0006548357448474068
666,0.0006354840940027813
858,0.0006200206414956052
605,0.0006120319806808467
1034,0.0005903572206299602
759,0.0005360527840048274
228,0.0004915305505142166
1125,0.00045436544411571163
240,0.00044140521301234086
215,0.0003427647212554008
464,0.0003313186115633795
134,0.00027064409897328015
310,0.00022659226916667277
617,0.00021897658175853676
1566,0.0001741692413684895
1600,0.00016063378270280915
863,0.00015688186386229687
516,0.00014509126351231616
165,0.00012995165801751225
1518,8.546542689010926e-05
634,7.212598130657737e-05
1528,6.224840130725536e-05
826,5.9902728346467004e-05
1307,4.987324633422638e-05
1255,4.767841440619932e-05
711,4.695716424219962e-05
154,4.4754248726046594e-05
1018,3.7008400859839804e-05
1413,3.441130909895539e-05
1173,2.5748267311226432e-05
242,2.1005579081804125e-05
1331,1.9436980643877196e-05
1200,6.601753425709869e-06
177,5.174231418721956e-06
847,2.7007173105176737e-06
640,2.7007173105176737e-06
584,9.002391035058912e-07
1593,0.0
926,0.0
384,0.0
1498,0.0
813,0.0
1079,0.0
845,0.0
808,0.0
948,0.0
1641,0.0
1204,0.0
1492,0.0
1627,0.0
724,0.0
1478,0.0
1347,0.0
803,0.0
1325,0.0
792,0.0
1480,0.0
1592,0.0
1346,0.0
814,0.0
859,0.0
1590,0.0
1321,0.0
84,0.0
1628,0.0
865,0.0
1362,0.0
1591,0.0
945,0.0
1369,0.0
830,0.0
473,0.0
1432,0.0
1464,0.0
1064,0.0
1366,0.0
740,0.0
946,0.0
4,0.0
745,0.0
1032,0.0
13,0.0
1443,0.0
663,0.0
321,0.0
681,0.0
91,0.0
975,0.0
1248,0.0
1609,0.0
1608,0.0
1167,0.0
1607,0.0
1606,0.0
32,0.0
703,0.0
295,0.0
274,0.0
329,0.0
159,0.0
253,0.0
1605,0.0
1214,0.0
696,0.0
1604,0.0
112,0.0
1112,0.0
224,0.0
1193,0.0
1613,0.0
1444,0.0
1338,0.0
1132,0.0
1194,0.0
323,0.0
348,0.0
1615,0.0
1191,0.0
332,0.0
471,0.0
382,0.0
876,0.0
705,0.0
1488,0.0
1459,0.0
1616,0.0
1186,0.0
732,0.0
1281,0.0
1013,0.0
324,0.0
992,0.0
1074,0.0
1599,0.0
1626,0.0
92,0.0
1226,0.0
977,0.0
974,0.0
1598,0.0
919,0.0
1597,0.0
1596,0.0
1311,0.0
1625,0.0
416,0.0
832,0.0
1623,0.0
1080,0.0
1114,0.0
1089,0.0
1619,0.0
195,0.0
1262,0.0
1275,0.0
1042,0.0
1603,0.0
1418,0.0
1437,0.0
1602,0.0
1017,0.0
1601,0.0
1203,0.0
1076,0.0
1439,0.0
781,0.0
273,0.0
1131,0.0
1111,0.0
1548,0.0
1547,0.0
1546,0.0
777,0.0
238,0.0
231,0.0
220,0.0
591,0.0
217,0.0
1544,0.0
1197,0.0
199,0.0
193,0.0
192,0.0
491,0.0
150,0.0
571,0.0
1180,0.0
281,0.0
1302,0.0
341,0.0
340,0.0
1282,0.0
678,0.0
1213,0.0
1059,0.0
1552,0.0
314,0.0
903,0.0
631,0.0
1273,0.0
226,0.0
306,0.0
305,0.0
160,0.0
1550,0.0
297,0.0
1361,0.0
1022,0.0
1457,0.0
36,0.0
1524,0.0
263,0.0
182,0.0
58,0.0
51,0.0
47,0.0
483,0.0
1515,0.0
1350,0.0
495,0.0
1106,0.0
74,0.0
301,0.0
1239,0.0
1512,0.0
1511,0.0
652,0.0
104,0.0
409,0.0
1274,0.0
1525,0.0
66,0.0
173,0.0
166,0.0
1537,0.0
264,0.0
23,0.0
141,0.0
135,0.0
1414,0.0
120,0.0
368,0.0
712,0.0
90,0.0
1287,0.0
1530,0.0
88,0.0
1527,0.0
1072,0.0
1468,0.0
364,0.0
379,0.0
658,0.0
653,0.0
539,0.0
1571,0.0
957,0.0
671,0.0
1568,0.0
1128,0.0
1392,0.0
334,0.0
339,0.0
394,0.0
1206,0.0
1463,0.0
1427,0.0
1407,0.0
506,0.0
327,0.0
496,0.0
550,0.0
1574,0.0
1577,0.0
581,0.0
772,0.0
762,0.0
1587,0.0
680,0.0
728,0.0
695,0.0
1583,0.0
1354,0.0
649,0.0
1103,0.0
1423,0.0
620,0.0
619,0.0
837,0.0
1434,0.0
612,0.0
1217,0.0
1493,0.0
265,0.0
1102,0.0
769,0.0
432,0.0
427,0.0
106,0.0
422,0.0
542,0.0
407,0.0
406,0.0
897,0.0
595,0.0
1555,0.0
399,0.0
1060,0.0
1368,0.0
694,0.0
868,0.0
396,0.0
387,0.0
1558,0.0
1397,0.0
931,0.0
861,0.0
488,0.0
392,0.0
1563,0.0
1225,0.0
1562,0.0
1561,0.0
1271,0.0
633,0.0
676,0.0
481,0.0
472,0.0
463,0.0
1559,0.0
1182,0.0
441,0.0
1416,0.0
1383,0.0
1642,0.0
