Node,SIR_Score,Betweenness,Closeness,K-Shell,PageRank,Eigenvector,Katz,VoteRank
75,1.715,0.00586966000484078,0.3242467718794835,4,0.00200440730521153,0.004326819017136575,0.04579038945914675,134
76,1.406,0.0003266125634432917,0.2518105849582173,3,0.0026130581428780194,0.0003675750122735761,0.045981983158173693,223
77,1.203,6.212958780302983e-05,0.25139043381535037,3,0.001566462389187162,0.00034653587621122513,0.045304691994048504,0
78,1.21,3.2703464605040255e-06,0.24498644986449863,3,0.001617703500831184,0.00019500332170896883,0.04530226348298041,153
79,1.201,3.2703464605040255e-06,0.24498644986449863,3,0.0016276829541098379,0.00018924347925825427,0.04530225700278476,41
80,1.19,3.2703464605040255e-06,0.24498644986449863,3,0.001623125552164801,0.00018927721921886153,0.04530338941234311,0
81,2.845,0.0003304487485402151,0.40942028985507245,5,0.0013211895190714444,0.0276962132317535,0.04597118457656162,116
82,2.62,0.0003331881752432911,0.4028520499108734,5,0.0013398357934113626,0.020281739654296617,0.04586583518563484,0
83,2.619,0.00020449477941815306,0.35120435120435123,5,0.0014743315535580156,0.021623460087936083,0.046028984743606394,0
84,2.617,0.0003306865919191609,0.40942028985507245,5,0.0013207435048267241,0.027696630406429158,0.045971184643786,115
85,2.28,0.0003331881752432911,0.4028520499108734,5,0.0013397573275034436,0.020281755538461177,0.045865835185970115,0
86,2.684,0.00020212433624677378,0.35120435120435123,5,0.0014712697434432602,0.02163441802578959,0.04602899819295253,14
87,2.898,0.0003304487485402151,0.40942028985507245,5,0.0013211892397177146,0.027696213232629822,0.04597118457656162,114
88,2.215,0.0003331881752432911,0.4028520499108734,5,0.0013398357284801388,0.020281739654330007,0.04586583518563484,0
89,2.591,0.00020449477941815306,0.35120435120435123,5,0.0014743294948282555,0.021623460110963066,0.0460289847436064,0
90,3.549,0.00022676643894273534,0.41697416974169743,7,0.001624519627738659,0.03880446114635534,0.0465737081654146,6
91,2.932,0.000189978801952524,0.3695829926410466,7,0.0016094146692228989,0.03242138194986007,0.04640247352572103,0
92,4.546,0.0023578523777246425,0.43419788664745435,7,0.0030547529096035583,0.04918853304864961,0.048208068846171105,218
93,3.464,0.00036733045597984863,0.4162062615101289,5,0.0016743546680322529,0.037602518825856926,0.04656052675156446,113
94,2.506,0.0003270051025355279,0.34424980959634427,5,0.0014840027477561902,0.023143745184075897,0.0460571866745162,40
95,2.68,0.00035312117002523025,0.4083107497741644,5,0.00129704054212526,0.026850004375141238,0.045917059327738,0
96,3.105,0.0003857358173634327,0.4090497737556561,4,0.001392514278425733,0.02745801583268345,0.04596728432641829,141
97,2.581,0.00013418775419655123,0.3556254917387884,4,0.0013304162555341544,0.019187668215964068,0.04577062276284234,0
98,1.853,5.995635177590715e-06,0.3968393327480246,3,0.0009942242953816828,0.016452044493658037,0.04534414444952841,0
99,2.291,0.0002112897016658157,0.35478806907378335,4,0.001576441448183997,0.018016849255069568,0.04593767222741783,178
100,2.297,0.00010379421363860137,0.3434650455927052,5,0.0014887044592728318,0.016776232387295923,0.04591665445501687,105
101,2.694,9.430193215488422e-05,0.40942028985507245,4,0.0013469182677041342,0.02531419710661817,0.04591366550219576,73
102,7.297,0.015977552574346746,0.465979381443299,10,0.007457009722458774,0.0892840250337473,0.05351968566781471,242
103,9.602,0.044286297479787066,0.49183895538628947,10,0.01174580828661896,0.13095570425995914,0.05871336062215113,249
104,2.778,0.00016875421154295922,0.39100346020761245,5,0.0015388921982132568,0.03583533735411415,0.04622320234995245,39
105,2.395,3.847466424122383e-06,0.3601593625498008,4,0.0011211116184199428,0.020579151283070526,0.045562441355445064,0
106,3.579,0.010648632512850727,0.3985890652557319,5,0.002922575827672824,0.04070273644153579,0.04719016760576878,219
107,2.003,0.008829935443360868,0.3989408649602824,3,0.0016636538869352652,0.017171374708476867,0.04557609420638388,0
108,1.181,0.004424778761061946,0.2857142857142857,1,0.0015152808877144344,0.000653778917091507,0.04483228333282846,161
109,2.238,0.0019891402855289403,0.40429338103756707,3,0.0018707953619862758,0.021263520694658696,0.04607234831258116,199
110,1.182,6.887547848637266e-06,0.28391959798994976,2,0.00076141631129917,0.0021743418713480855,0.04484448574927778,0
111,3.008,0.002398450834989171,0.37603993344425957,5,0.0015653677043432164,0.032322635549817104,0.04615770605574117,97
112,2.721,0.0024237061324304645,0.37355371900826445,5,0.0019641776326219276,0.024870627659443874,0.046464425023549104,140
113,3.193,0.0004734651583909518,0.375103734439834,5,0.001489802268482602,0.02979406454153577,0.046149824882692383,121
114,3.106,0.0004575121319295948,0.4185185185185185,6,0.0016508180508370645,0.03495270962291814,0.046498274863367786,0
115,1.802,0.0001327885393065249,0.34268385140257773,4,0.0011038963183798635,0.012047852214966903,0.04541862301014424,0
116,3.743,0.0006531713393332377,0.4204651162790698,6,0.0020823114234609186,0.038876795762841185,0.04692959154886562,166
117,7.453,0.025354916219022545,0.4645426515930113,9,0.007953593121093862,0.10228200531530822,0.053912429070776556,244
118,2.488,4.0677234670916356e-05,0.40213523131672596,4,0.0013697455568008683,0.02050598450000156,0.0458644081525923,133
119,2.081,0.0,0.4017777777777778,4,0.0011366019612043452,0.01946818431631852,0.04563568317218411,0
120,5.67,0.013689613405657627,0.4621676891615542,8,0.007247820697608204,0.06346920296678252,0.052610041432718545,245
121,5.427,0.007435250727301344,0.4333652924256951,7,0.006653271828597199,0.04813375200092484,0.051714278891348935,243
122,2.677,9.325230122671399e-05,0.4090497737556561,4,0.0013209923162689832,0.028334631393286885,0.04597373244937627,0
123,3.33,0.0003282079705119445,0.4090497737556561,5,0.0013178038103712302,0.02775631678135499,0.045971232506139374,0
124,2.114,0.0004265794934446683,0.4032114183764496,5,0.0013444333941581375,0.02016021502635049,0.04586565808187487,112
125,2.358,4.914822971662998e-05,0.35093167701863354,5,0.0014448895184678014,0.02332604873550567,0.04603874845559198,25
126,3.113,0.000263242270832605,0.41735918744228995,5,0.0015081724611441753,0.03288218457384014,0.04626384854415145,104
127,2.277,2.829568445799828e-05,0.40794223826714804,4,0.00114925297213732,0.02143185027938367,0.045638945452470894,0
128,2.576,3.144120126048192e-05,0.36658556366585565,5,0.0014418263091226368,0.02592802469544549,0.04607536539315104,0
129,2.315,0.0004038452053964922,0.4028520499108734,4,0.0013645902735038447,0.019921422936686646,0.04586399690858315,132
130,3.637,7.985347371592206e-05,0.4181313598519889,6,0.0016559120749296322,0.03689082698346265,0.04653524859842831,79
131,2.885,0.00033044874854021495,0.40942028985507245,5,0.0013211895148764411,0.02769621323175368,0.04597118457656162,111
132,2.429,0.0003331881752432912,0.4028520499108734,5,0.0013398357855423926,0.02028173965430128,0.04586583518563484,0
133,2.4,0.00020449477941815306,0.35120435120435123,5,0.001474331556374077,0.02162346008793604,0.046028984743606394,0
134,2.821,0.00033044874854021495,0.40942028985507245,5,0.0013211866508282101,0.027696213316338716,0.045971184576561644,110
135,3.086,0.00020449477941815306,0.35120435120435123,5,0.0014743310982764251,0.021623460091156812,0.046028984743606394,0
136,2.175,0.0003331881752432912,0.4028520499108734,5,0.0013398200125507554,0.02028174187678054,0.04586583518564071,0
137,2.358,0.0003301411011275744,0.40942028985507245,5,0.001316851312574358,0.027736487998948164,0.045971232639408686,24
138,2.383,0.00013033276366080485,0.4032114183764496,5,0.0013149549453504317,0.021339628913149018,0.04587544797049899,0
139,2.736,0.00020477179192643347,0.35120435120435123,5,0.001473580695234257,0.021624993465513845,0.04602898498384288,109
140,4.987,0.001128919228088852,0.4142988084326306,8,0.002580088010318119,0.058932604832228806,0.04787634856494706,171
141,2.722,0.0002891520459813525,0.4090497737556561,5,0.0013155598516213154,0.028102700047294833,0.045971596781802467,108
142,2.918,5.833703275858664e-05,0.41354071363220496,5,0.0012794148298153826,0.031861534289046534,0.04596606633654414,0
143,2.467,0.00035160622153725774,0.3607342378292099,5,0.0015067025965364242,0.020735902329904094,0.04601119910340132,23
144,1.85,3.2703464605040255e-06,0.3968393327480246,3,0.001518121146613076,0.01625617254167048,0.045565973574510706,190
145,1.886,0.0,0.39649122807017545,3,0.0011747341804845164,0.01568179928446918,0.04534039947890902,0
146,1.921,3.2703464605040255e-06,0.3968393327480246,3,0.001518121146613076,0.01625617254167048,0.045565973574510706,152
147,1.965,0.0,0.39649122807017545,3,0.0011747341804845164,0.01568179928446918,0.04534039947890902,0
148,1.894,2.4527598453780193e-06,0.39718804920913886,4,0.0016226115177950058,0.017103026833056034,0.04580079793451541,181
149,1.871,0.0,0.3968393327480246,4,0.0013450702608909014,0.016448499483586752,0.045572909373805794,0
150,2.011,2.4527598453780193e-06,0.39718804920913886,4,0.0016226115177950058,0.017103026833056034,0.04580079793451541,107
151,2.194,1.3898972457142108e-05,0.3975373790677221,4,0.001861910852630659,0.018472903183425753,0.046032338758864325,216
152,1.946,6.540692921008051e-06,0.39718804920913886,4,0.001572279533360061,0.017870450644990304,0.045805607899239764,0
153,2.886,0.00024259820346971065,0.3689795918367347,5,0.0015540832806968613,0.02678606844671625,0.04610106695555702,72
154,2.059,0.0,0.35646687697160884,3,0.000912281392677959,0.01910240592567313,0.04533108163549609,0
155,5.16,0.023637284543439344,0.4116575591985428,8,0.0036602691413442348,0.05989993363117432,0.04872136331147652,221
156,2.097,0.00017713880137271075,0.3476923076923077,5,0.0018250548883500266,0.013620541102948242,0.046091944360195945,189
157,1.641,0.0,0.3383233532934132,3,0.0009346328355676469,0.00797577158839992,0.04515521044489522,0
158,1.752,0.017581382571669642,0.33857677902621724,3,0.0019561525037342414,0.007679672892584198,0.045600983175552556,0
159,3.461,0.005762243303762985,0.43378119001919385,7,0.002647145848297379,0.04845123122726511,0.047508514256739125,200
160,1.166,0.0014683855607662962,0.2536475869809203,3,0.0019347990831693354,0.0003174719132606421,0.04528755914693491,213
161,1.197,0.0014683855607662962,0.2536475869809203,3,0.0019347990831693354,0.0003174719132606421,0.04528755914693491,186
162,1.18,0.0014683855607662962,0.2536475869809203,3,0.0019347990831693354,0.0003174719132606421,0.04528755914693491,131
163,2.33,0.0007006404611784177,0.41203281677301734,4,0.001174975720625064,0.021600217021331525,0.04564516567821398,0
164,1.63,7.685211125048101e-05,0.34087481146304677,4,0.0011496490955132863,0.0094316558565109,0.04538672123434563,83
165,3.664,7.04559225906912e-05,0.39066551426101986,6,0.0016240365641769382,0.04017080389795698,0.046477619026125426,78
166,3.388,2.2195337643639e-05,0.3896551724137931,6,0.0014396989951696866,0.03721434595917089,0.04622677982871591,0
167,7.443,0.0027990548023308186,0.45564516129032256,10,0.004794094089387032,0.10263753769027661,0.05099183884057901,220
168,3.201,0.00030957207715444265,0.3795130142737196,6,0.001633154069051472,0.03546938607582571,0.04641737383076463,0
169,4.735,0.00017938795365548394,0.43419788664745435,7,0.0017925554194435451,0.0573837074477425,0.0469905009479968,13
170,2.617,0.0003630309292715532,0.3468917881811205,6,0.001936319191916826,0.016646158594458154,0.04634388836564661,169
171,4.131,0.0017698437173974898,0.4165898617511521,8,0.0033849285509502092,0.04480277745501616,0.048324041193579026,225
172,4.092,0.0005204975195494131,0.3873179091688089,7,0.002220297442468095,0.04466990046161393,0.047176215400646496,187
173,3.438,3.2401163671716363e-06,0.3837011884550085,5,0.0014416461815828063,0.03761874852447688,0.04622584423139781,22
174,6.708,0.007709877105415535,0.4515484515484515,9,0.004856177520310842,0.08635926177898409,0.050671786016794305,235
175,2.331,0.0004044770512916826,0.4010647737355812,5,0.0012770189732317823,0.022915483083210182,0.04584936326119381,0
176,3.504,1.718267758238064e-05,0.38079191238416177,7,0.0017858985089831837,0.04028839878578453,0.04667126431737728,0
177,4.757,0.00029382341966620795,0.43671497584541064,7,0.002153777285575751,0.06229525718201951,0.04747951802005239,30
178,3.354,0.0,0.3827265029635902,5,0.001245504162756469,0.03598271149456649,0.04599113678216453,0
179,3.034,0.0004885379853999974,0.4090497737556561,4,0.0013337424154947813,0.02862058970099525,0.04597398556681798,82
180,1.906,0.0,0.32777374909354606,3,0.000913841118069402,0.012745456277555023,0.04523821583689962,0
181,5.24,0.0005344530803694034,0.4506480558325025,8,0.0020149502120736275,0.053473705698111544,0.0472168122670063,0
182,2.89,0.00014722587544182083,0.41316270566727603,3,0.001177100481000803,0.026477860239548415,0.04570377820332593,71
183,2.627,0.0,0.4124087591240876,3,0.000955468179100156,0.025072381544716277,0.04546936961639401,0
184,3.312,0.0009405434908902284,0.3798319327731092,6,0.002366196779339392,0.038374581866986564,0.04711614153364855,197
185,3.711,0.00012756740276472322,0.3695829926410466,7,0.0017936086967720818,0.0347471578674326,0.04663494309278039,12
186,2.065,0.00011526882424078276,0.3985890652557319,3,0.0009232806490935377,0.018083668896753367,0.045357884753804444,0
187,8.183,0.0034131950140327866,0.47729672650475186,10,0.005102504965094053,0.1210585604712042,0.051719537526162436,122
188,3.146,0.0006446524802979487,0.424812030075188,4,0.0018703802782295362,0.037401736875097874,0.04653972069223461,139
189,2.213,0.00027689412921754565,0.36658556366585565,4,0.0016062312983016402,0.02225389322814132,0.04601184047394893,70
190,1.669,0.0,0.3343195266272189,3,0.0009487694085071963,0.007657894321801524,0.045144969484131006,0
191,3.442,0.0008016109025741242,0.39100346020761245,6,0.0019085867827373683,0.04290433494495837,0.046753271249094064,138
192,2.14,0.001304307663216579,0.35901509134233517,4,0.001544501648506791,0.016420312169005243,0.045707915687217125,185
193,8.504,0.009761116717369036,0.47478991596638653,10,0.007767739730290666,0.12606779117517203,0.05432874719155775,239
194,2.273,7.304393145591663e-05,0.3578780680918448,5,0.0017982570761043073,0.017430889510552005,0.04613495919407688,145
195,1.925,0.0,0.35478806907378335,3,0.000928559781607766,0.011768036767629981,0.04520406960817726,0
196,2.903,0.0004746369588226401,0.37603993344425957,5,0.0017591046880519995,0.03093514647869579,0.04637661989504474,196
197,2.838,0.00026901544718968047,0.3695829926410466,5,0.0015254906814514714,0.022045152792719062,0.04601865650604167,21
198,4.38,0.0007375656440847787,0.43170964660936006,6,0.0021069490468059943,0.05407965984988865,0.04719413681631213,69
199,2.864,4.7958033978168515e-05,0.4097914777878513,4,0.0012909432349758468,0.025746087373584303,0.04591679549435243,0
200,3.003,0.0003407840548236097,0.4090497737556561,4,0.0013283267470435643,0.027811857816180965,0.0459701476332359,103
201,1.889,0.00014417301700982708,0.33655994043186893,5,0.0015304542263127588,0.010952252567664177,0.045888165287169,0
202,2.272,0.00031372618074812904,0.35202492211838005,5,0.0015251898693037058,0.012830830973691785,0.04590235711109413,77
203,2.141,0.00014460842378439303,0.33605947955390336,5,0.002168128166320242,0.012534561641669802,0.04655244098937992,222
204,3.257,0.0013451868246835488,0.4101633393829401,7,0.0019495779757157429,0.03043342471995666,0.0466633819046095,102
205,3.154,7.168476948303203e-05,0.4101633393829401,7,0.0018906535174546375,0.03144172369940243,0.04667125643459104,0
206,5.342,0.013177240730589812,0.4448818897637795,7,0.006497633212262352,0.05916792242981038,0.051417260095013635,241
207,3.782,0.0035098835096320333,0.4384093113482056,7,0.0027539811300168176,0.04777792727994984,0.04777307985090675,207
208,1.342,0.0,0.3108665749656121,3,0.0009366048881378024,0.003950978657496321,0.045088504189877934,0
209,2.912,0.0009206700406890167,0.4003542958370239,7,0.00239204104754837,0.025712194570947897,0.04698937709365379,224
210,2.974,7.168476948303203e-05,0.4101633393829401,7,0.0018844118153476873,0.031480232049430006,0.04667129578406146,7
211,3.195,8.72889940231512e-05,0.410535876475931,7,0.0018916066055375497,0.031569387821278695,0.046670415629074535,29
212,3.179,0.0005713338532526103,0.4224299065420561,6,0.0017136812831665138,0.03378678321011812,0.04649522640766695,0
213,3.108,7.168476948303203e-05,0.4101633393829401,7,0.0018845032805355308,0.03148490766768786,0.04667129160068627,0
214,1.947,0.0004957178064627934,0.35958631662688945,4,0.0014378056199146616,0.012920270512401043,0.045670253998106175,172
215,2.384,0.0006602672858302243,0.33605947955390336,4,0.0017044686665860058,0.01599890693848894,0.04595337032067541,184
216,1.546,0.0,0.31150930392832527,3,0.001052392289781333,0.0042586021436423075,0.04510327179396908,68
217,1.568,0.0,0.31150930392832527,3,0.001052392289781333,0.0042586021436423075,0.04510327179396908,0
218,1.969,1.675309300449108e-05,0.32992700729927005,4,0.0011265278395864427,0.013922857218602766,0.04547565395082201,0
219,2.396,0.00013198236270787344,0.3556254917387884,4,0.0013195114345376608,0.019201120630473394,0.045770637078626594,0
220,4.487,0.0008106828599578705,0.444007858546169,8,0.002381271200668335,0.06482343914439984,0.04781827577358959,95
221,2.675,2.492036193245029e-05,0.40465532676812893,6,0.0014658447085526777,0.028957633380049405,0.046147648588551485,0
222,3.723,9.11963160573494e-05,0.41735918744228995,6,0.0016713682422216016,0.038207772632317435,0.046493762984971536,11
223,3.166,0.00023580529304514382,0.4224299065420561,6,0.0014254298723338746,0.03847200332861914,0.04629628994274061,0
224,2.321,1.7758060852597285e-05,0.35395458104933436,4,0.001057353931442397,0.01801515493584326,0.045489775206043255,0
225,4.433,0.0005025817218987238,0.42641509433962266,8,0.0019977755049965474,0.04936526374070008,0.04714285258984719,38
226,3.35,0.0003843736601027674,0.41929499072356213,5,0.0016761542478948668,0.03819122630541164,0.04653999329452372,101
227,2.466,4.53865948222844e-05,0.3479599692070824,5,0.0012509903173547193,0.017729586211784304,0.045696087783655755,0
228,2.482,0.0002525334695836602,0.34822804314329736,5,0.0021222014167025984,0.01790720024341843,0.04660945304340688,198
229,2.294,0.0004134795517421666,0.35590551181102364,5,0.0014849955922258454,0.0163713313600781,0.04594243873526763,0
230,4.626,0.00040458139681634144,0.43170964660936006,8,0.0022304889162832863,0.05034619892659204,0.04738410877401898,88
2,4.459,0.00029246346577763995,0.4384093113482056,8,0.002171735261273653,0.059264962705943905,0.0474971748855265,5
231,5.786,0.0010707209930172837,0.4588832487309645,10,0.003084461070072728,0.08519531267657267,0.04894365216147075,81
232,3.239,0.0008327121226060085,0.3788767812238055,6,0.0021481900314495447,0.03159923573846494,0.046819944452422976,177
233,2.053,0.0,0.3383233532934132,3,0.0008882455240763751,0.011538235407968327,0.04518540859495091,0
234,1.888,0.0,0.3373134328358209,3,0.0009087148498154248,0.011021850247080585,0.04518099726240978,0
235,2.115,1.2208261026805336e-05,0.34662576687116564,5,0.0012397469271028826,0.01714838675259907,0.045698696397634596,0
236,4.332,0.0014852865598233636,0.437137330754352,6,0.0023937185627191018,0.051198172496798984,0.04738161634477209,202
237,3.044,0.0,0.42722117202268434,4,0.0010589987542825668,0.03859238072612709,0.04588351655096702,0
238,2.314,0.001572452126234833,0.35901509134233517,5,0.0018380686314452908,0.021705714061855827,0.0462554983033881,195
239,2.477,0.0014022483782145994,0.4032114183764496,5,0.002056015012971737,0.022142020030016214,0.04653237582609439,130
240,1.404,0.0,0.30396772024209817,4,0.0012134029800792184,0.00335768165369587,0.04531170203077599,0
241,3.174,0.001866368878515426,0.4097914777878513,6,0.0027111315942620314,0.025789371666030684,0.047229335818490314,231
242,2.206,0.0012428561253159454,0.3989408649602824,5,0.0016302671556660748,0.01868114005798472,0.04604819043860995,37
243,2.793,8.973582045427348e-05,0.36658556366585565,4,0.0013466433803969154,0.025291609098184026,0.045862825334329574,0
244,2.505,0.0007476294492776338,0.41544117647058826,5,0.0015922531340354985,0.029269039782839977,0.04617868805626184,120
245,2.368,0.0,0.41278538812785387,3,0.0009309084572487667,0.025178490391085356,0.045471744159586554,0
246,6.358,0.00706826576522556,0.46122448979591835,8,0.004231160152817431,0.07249858590863044,0.049725184248966124,229
247,2.773,0.0002877389005046233,0.369281045751634,5,0.001748633391657361,0.02556707251208183,0.046278639919416144,10
