Node,SIR_Score,Betweenness,Closeness,K-Shell,PageRank,Eigenvector,Katz,VoteRank
137,1.458,0.0,0.31674842326559216,2,0.0007147004648041439,0.00443179191080732,0.04486692862898325,0
138,6.058,0.0056065721487065035,0.44664031620553357,8,0.00452674828015714,0.07233416975140328,0.05003680304222048,233
139,3.536,0.0014851038808605603,0.40942028985507245,7,0.0023053327801955035,0.03568201818015255,0.047101266870487365,192
140,3.201,0.0,0.42722117202268434,4,0.001058740807414031,0.03857581664100738,0.045882445438524835,0
141,3.575,0.00023170503947304223,0.42203548085901027,6,0.0016553521547871457,0.03921909232577273,0.046522365405340764,0
142,3.258,0.0004632335265821,0.3570300157977883,7,0.002628852619013505,0.02768839245733435,0.04735595827086929,194
143,2.188,0.0,0.39823788546255506,3,0.0009774631160557592,0.017932478030877805,0.0453602649296643,0
144,5.797,0.007068140464594884,0.46122448979591835,8,0.004229331960421768,0.07248734749849527,0.04972406501859832,230
145,2.047,3.2703464605040255e-06,0.3985890652557319,3,0.0012218820838157574,0.019301476918259956,0.04559180031898431,73
146,3.259,0.000644652480297949,0.424812030075188,4,0.0018699449638687135,0.037383988807159735,0.04653862826369358,141
147,3.378,0.023497339417642715,0.43671497584541064,6,0.0024781880268059386,0.03938912074634507,0.047245078826096513,181
148,5.249,0.023637284543439382,0.4116575591985428,8,0.0036595114587583744,0.05986617266711938,0.0487202201584829,222
149,2.486,6.751449575293914e-05,0.4072072072072072,6,0.0015742487700268807,0.021961988542183085,0.04607646779971373,0
150,3.275,0.0006480339932764698,0.42924976258309594,6,0.001997291889872821,0.038185028799264234,0.04676416239321739,158
151,2.763,0.0018663688785154249,0.4097914777878513,6,0.0027106531421932883,0.025779670645808894,0.04722822662891302,232
152,2.034,0.0,0.35674822415153906,3,0.0009043016144724579,0.019521812015855143,0.04533332606043528,0
153,2.916,3.8159246945090416e-06,0.4124087591240876,4,0.00105627842105011,0.030438838024736067,0.045732647278437635,0
154,6.749,0.0010667833267422617,0.45472837022132795,10,0.003295960726402313,0.08345329512576861,0.0490717413396016,42
155,2.028,2.354649451562899e-05,0.3975373790677221,3,0.0017251335490745924,0.017458070934460276,0.04579499581647172,206
156,1.983,0.0,0.39649122807017545,3,0.0011473806457337385,0.01570399903236302,0.04533935749320954,72
157,2.119,0.0,0.39649122807017545,3,0.0011473806457337385,0.01570399903236302,0.04533935749320954,0
158,2.083,0.0,0.3968393327480246,3,0.0010658732192749235,0.016307889576445064,0.0453438579934545,0
159,3.12,0.000726581461012596,0.43047619047619046,4,0.0017203801889738688,0.0315911940465798,0.04623946419404319,135
160,3.393,0.0007523788755500733,0.37635303913405493,6,0.002103531319877431,0.03431484965817142,0.046784228366035095,190
161,3.189,0.00043655131190943104,0.3717105263157895,6,0.0018479221808160062,0.03090141382502045,0.046516636492486226,41
162,2.167,0.0007006404611784177,0.41203281677301734,4,0.0011747134104381246,0.021594654182161246,0.04564409411984717,134
163,2.603,0.000584535747535472,0.4185185185185185,5,0.0015436892837826625,0.0261500367405507,0.04614696259380708,13
164,4.663,0.00913494317351029,0.40070921985815605,7,0.005179871739255787,0.047450387144413075,0.05009554298574742,237
165,2.372,0.00019013790644975691,0.35930047694753575,5,0.0015222917218597693,0.014114464391391099,0.0459017024525956,0
166,4.658,0.004380821039044391,0.444007858546169,8,0.00370251179876538,0.059268467235135985,0.04895143904534947,231
167,1.609,7.6852111250481e-05,0.34087481146304677,4,0.001149455356323924,0.009425350400402937,0.04538564335553641,0
168,2.403,0.00010299735508191202,0.35646687697160884,5,0.001271312101499841,0.019969345261070564,0.04577806166296781,0
169,1.854,0.0,0.3383233532934132,3,0.0008879566947256395,0.01153845954264733,0.04518434783277347,0
170,1.815,0.00027376057589526497,0.3487654320987654,4,0.0014290290096229152,0.011089709072546498,0.045637588371920675,71
171,1.405,0.0,0.3390847711927982,3,0.0010057511146204711,0.006089439159268381,0.045136616483486984,0
172,1.955,0.0004957178064627934,0.35958631662688945,4,0.0014375002610315676,0.012913413534999965,0.04566916982583502,175
173,3.317,0.0005713338532526102,0.4224299065420561,6,0.001712749159063949,0.0337894417644719,0.046494159220421695,0
174,3.673,8.728899402315121e-05,0.410535876475931,7,0.0018905315050501122,0.031573372356619805,0.04666934417554424,31
175,3.022,7.168476948303203e-05,0.4101633393829401,7,0.0018834268809213163,0.03148895730368753,0.04667022012582705,0
176,3.053,7.168476948303203e-05,0.4101633393829401,7,0.001883335683947848,0.03148428517136056,0.04667022430909587,7
177,3.174,7.168476948303203e-05,0.4101633393829401,7,0.0018895814086255975,0.03144578225330992,0.04667018495964461,0
178,3.028,0.0013451868246835514,0.4101633393829401,7,0.001948541790051175,0.030437449227943506,0.046662310433144456,105
179,4.15,0.0035098835096320277,0.4384093113482056,7,0.0027529559872757985,0.0477592773250709,0.04777196494821703,208
180,2.521,0.0009206700406890176,0.4003542958370239,7,0.0023911297130789653,0.025706448489926707,0.046988274276751785,225
181,1.454,0.0,0.3108665749656121,3,0.0009363431711879059,0.003949523466953833,0.04508743339737559,0
182,2.663,0.0002877389005046233,0.369281045751634,5,0.0017482812969281726,0.025549371211076137,0.04627754144326949,25
183,5.329,0.0004408790101389149,0.44752475247524753,9,0.0025516232377452716,0.07428518101907779,0.048078652571675456,94
184,3.688,0.00015641610682409247,0.386986301369863,7,0.0018054599064000337,0.03892211980716731,0.04664313944231628,4
185,2.532,0.0002758254106859342,0.3701883701883702,6,0.001663581733645857,0.027522304448212413,0.046281621718367125,0
186,2.647,0.0,0.4050179211469534,4,0.0011029425157079828,0.02594697053106623,0.04568353013921883,0
187,3.205,6.730028768721442e-06,0.4064748201438849,5,0.0014963941616139348,0.030035287425968085,0.04616159383607089,40
188,2.165,0.0,0.4003542958370239,3,0.0009047664821501301,0.022726731441581025,0.045420758318852,0
189,4.409,0.0010302038373422237,0.4256120527306968,6,0.0025428088291445587,0.04754999099058487,0.04751837078021567,215
190,5.226,0.0014840939746788768,0.444007858546169,9,0.003154668005533702,0.07324719435543253,0.04873069924654514,204
191,3.743,0.0006971271033573581,0.4109090909090909,6,0.002489240859027225,0.03839657767346478,0.047360149204400535,176
192,3.965,0.00022968818957055465,0.42681775259678945,5,0.0014773510727286142,0.04200824430469394,0.04636970176857652,0
193,4.393,0.0007517388453777907,0.4333652924256951,6,0.0020734938552785585,0.05386440610395153,0.047192640539860616,12
194,2.266,0.0,0.35646687697160884,3,0.0009121539081565308,0.019087738824898882,0.045330005134204425,0
195,2.736,0.00024259820346971044,0.3689795918367347,5,0.0015538310910880127,0.02676589553146925,0.046099972384863845,70
196,2.501,0.0,0.39964633068081346,3,0.000988361024508031,0.0217458927852938,0.045410217607758985,69
197,2.278,0.0,0.39964633068081346,3,0.000988361024508031,0.0217458927852938,0.045410217607758985,0
198,2.335,3.2703464605040255e-06,0.35646687697160884,3,0.0012324302005396219,0.019500447792508858,0.04555277794185861,156
199,2.282,0.0,0.3561859732072498,3,0.0009539147056324166,0.018811574293076887,0.04532726917736904,0
200,2.136,0.0,0.3561859732072498,3,0.0009539147056324166,0.018811574293076887,0.04532726917736904,0
201,3.575,1.3313951446402786e-05,0.42601319509896324,6,0.0014702938988754742,0.04254603393608894,0.04637539070157942,0
202,4.524,0.0007736295994742774,0.4362934362934363,7,0.0026656101362216053,0.05537681732841211,0.047843812148195365,171
203,3.861,0.0007375027528066922,0.43170964660936006,6,0.0021063802311294174,0.05405407685152587,0.04719303543332162,68
204,2.381,0.0,0.4,3,0.0009072147754464663,0.022973966475408943,0.04541913162923003,0
205,2.249,3.2703464605040255e-06,0.35646687697160884,3,0.0012324302005396219,0.019500447792508858,0.04555277794185861,155
206,2.133,0.0,0.3561859732072498,3,0.0009539147056324166,0.018811574293076887,0.04532726917736904,0
207,1.976,0.0,0.3561859732072498,3,0.0009539147056324166,0.018811574293076887,0.04532726917736904,0
208,1.844,0.0,0.35478806907378335,3,0.0009283881638553573,0.011763309543691567,0.04520300212578616,0
209,2.445,7.304393145591661e-05,0.3578780680918448,5,0.0017977837463624862,0.017423558678778556,0.04613387010011897,146
210,3.434,0.0015369870403685903,0.4244131455399061,6,0.0023818708229840246,0.039054678607352455,0.0471806479135618,218
211,2.554,0.0019891402855289394,0.40429338103756707,3,0.0018704893848057152,0.021256933546721563,0.04607126638867076,200
212,1.575,1.1855005919327092e-05,0.31898376852505295,3,0.0013874648047910757,0.005048188030866845,0.045332410861093506,161
213,1.503,1.1855005919327092e-05,0.31898376852505295,3,0.0013874648047910757,0.005048188030866845,0.045332410861093506,67
214,1.957,0.03865075738839547,0.3235504652827487,4,0.004743381526554239,0.0042230330710971275,0.047587593335588485,238
215,1.742,0.0007774137028230824,0.32753623188405795,4,0.0017528884837394285,0.0053128692273298195,0.04578757863689657,133
216,1.211,3.2703464605040255e-06,0.24498644986449863,3,0.0017041486701544848,0.00018122710466359485,0.04529774199965469,154
217,1.262,1.1446212611764088e-05,0.24511930585683298,3,0.0020557075010884497,0.00018839485483322467,0.04552425342301673,207
218,1.147,0.0,0.24485373781148428,3,0.001332743642320934,0.00017456231383685688,0.04507236880209397,0
219,1.592,0.005869660004840764,0.3242467718794835,4,0.002004275523961421,0.00432394973385591,0.0457893018105227,153
220,1.402,0.0003266125634432915,0.2518105849582173,3,0.002613001932220142,0.00036724392558277146,0.04598089078856767,224
221,1.209,6.212958780302986e-05,0.25139043381535037,3,0.0015664224508475976,0.0003462281560831985,0.045303615714502615,39
222,1.244,3.2703464605040255e-06,0.24498644986449863,3,0.0016176743878541036,0.00019481921401835089,0.04530118726028537,0
223,1.207,3.2703464605040255e-06,0.24498644986449863,3,0.0016276562854129028,0.00018906506153935622,0.045301180780239605,152
224,1.186,3.2703464605040255e-06,0.24498644986449863,3,0.0016230998241809733,0.00018909873222333718,0.04530231316289587,0
225,1.233,1.9622078763024155e-05,0.24511930585683298,3,0.0019893757268299216,0.00019573896808882058,0.045528796174601045,132
226,2.407,0.007047561363347989,0.4072072072072072,4,0.00269415349740161,0.01933806678600802,0.04672916242596995,228
227,1.754,0.0004459042615540116,0.32494608195542773,4,0.0017792151851411132,0.006401898013787859,0.04579963685597872,184
228,1.492,1.480327280417542e-05,0.32011331444759206,4,0.0013154736844087527,0.004379729047923244,0.04532392785799661,0
229,1.423,3.2703464605040255e-06,0.31853417899929526,4,0.0013442297491371325,0.004302758980260552,0.04532154931613942,140
230,1.389,3.2703464605040255e-06,0.31853417899929526,4,0.0013501288124277426,0.004299862637627305,0.04532154905922001,38
231,1.306,3.982127748966667e-05,0.3212508884150675,4,0.001348864350034163,0.004300638461178329,0.04532387618601392,0
232,1.42,0.00011126723861589221,0.3212508884150675,4,0.001510935955168826,0.003669025362133204,0.045549207630397985,24
233,2.717,0.003644898314176205,0.3866552609067579,5,0.0022651274760750618,0.028955900654864985,0.04680030509897828,209
234,1.423,0.00011126723861589221,0.3212508884150675,4,0.0015109359551688257,0.003669025362133204,0.045549207630397985,0
235,4.605,0.017352167135773224,0.44227005870841485,7,0.005137925664258189,0.05218617999390128,0.049840665037680566,239
236,1.187,3.2703464605040255e-06,0.24498644986449863,3,0.0016716453656010156,0.000182002482939649,0.04530001278255665,0
237,2.512,3.92441575260483e-06,0.35674822415153906,3,0.0011673264587330318,0.019754676491286392,0.04555749970381098,112
238,2.198,0.0,0.3561859732072498,3,0.0009400530825288197,0.01882123807949546,0.04532729278565885,0
239,1.762,0.0,0.39649122807017545,2,0.0008599196488077907,0.015029461449469381,0.04511036750032658,0
240,1.841,0.0005411597527967926,0.39718804920913886,2,0.001169016126974136,0.015416672448022164,0.04533634727885252,160
241,1.891,8.935973949807513e-05,0.3223965763195435,3,0.001294246195115555,0.010573831786948835,0.04542193979607795,66
242,2.097,0.0,0.32193732193732194,3,0.0009646249475725992,0.010009261704545094,0.04519638586013271,0
243,2.599,0.0004746369588226404,0.37603993344425957,5,0.0017586913221795202,0.030915937036508672,0.04637552502390421,198
244,2.73,0.00011074298778418454,0.3624699278267843,5,0.0017216671212675178,0.025490584260219898,0.04627160086511847,0
245,4.248,0.0007307942347645013,0.42843601895734595,6,0.002654260283508735,0.04225735609628833,0.047478350923610774,213
246,3.54,2.4369384444139737e-05,0.43088655862726405,6,0.0014708327492926516,0.041402039672740344,0.04637924274168183,0
247,2.796,4.4614000843339555e-05,0.41278538812785387,4,0.0011641065960437465,0.026144353759321535,0.0456991675166961,0
248,2.598,0.0002497848553279297,0.4064748201438849,4,0.0013461934141546716,0.026179688364610234,0.04593188119264041,131
249,2.839,0.0004203885376861277,0.3754152823920266,5,0.0014950770367622378,0.02986262152025381,0.04614887218349857,0
