Node_ID,Betweenness
142,0.0004632335265821
94,0.0004575121319295944
287,0.0004465991903316677
227,0.0004459042615540116
183,0.0004408790101389149
161,0.00043655131190943104
338,0.0004265794934446672
249,0.0004203885376861277
83,0.00041347955174216684
92,0.00040458139681634166
403,0.00040441630182182784
447,0.0004038452053964918
439,0.00038754089101140205
379,0.00038573581736343193
74,0.0003841914116932044
48,0.00036733045597984917
327,0.0003639914726292779
396,0.0003630309292715532
125,0.00036148646981752733
418,0.000358389714794623
50,0.00035300437193735545
308,0.0003516062215372574
67,0.00034709002597884796
277,0.0003412443677487145
373,0.0003407840548236093
19,0.00033318817524329275
16,0.00033318817524329275
22,0.00033318817524329275
30,0.00033318817524329275
31,0.0003331881752432926
17,0.0003306865919191609
23,0.00033044874854021517
20,0.00033044874854021517
39,0.0003304487485402151
10,0.0003304487485402151
43,0.0003301411011275745
339,0.0003282079705119434
46,0.0003270051025355278
220,0.0003266125634432915
421,0.0003152983020126157
343,0.00031372618074812915
399,0.0003095720771544423
290,0.00030668919403227437
438,0.0002945246198968213
402,0.00029370876338656463
302,0.00029129324009082594
310,0.0002891520459813518
182,0.0002877389005046233
132,0.00027730378606614253
115,0.00027689412921754565
185,0.0002758254106859342
170,0.00027376057589526497
407,0.0002731764045469169
434,0.0002686716415361404
285,0.0002637490064476264
449,0.00026324227083260386
401,0.00025638039735451844
329,0.0002550520716481746
93,0.0002525334695836602
248,0.0002497848553279297
195,0.00024259820346971044
122,0.00023958111740780632
105,0.000236730501428667
59,0.0002358052930451438
141,0.00023170503947304223
192,0.00022968818957055465
445,0.00022739475292174604
409,0.00022676643894273453
307,0.00021259974219102004
375,0.00021128970166581565
253,0.00020495522758559506
44,0.00020477179192643352
11,0.00020449477941815314
21,0.00020449477941815312
24,0.00020449477941815312
40,0.00020449477941815312
18,0.0002021243362467737
315,0.00020040992438620118
165,0.00019013790644975691
408,0.00018997880195252402
107,0.0001851213259348449
400,0.00017933404684569528
297,0.00017908530434668503
352,0.00017713880137271062
98,0.00016875421154295927
342,0.00015939924636042865
184,0.00015641610682409247
283,0.0001472258754418208
84,0.00014460842378439303
337,0.0001441730170098271
446,0.00013534719824663736
377,0.00013408939791202483
133,0.00013343413125727142
45,0.00013278853930652487
374,0.00013188400642334704
419,0.00013156576278081683
28,0.000130332763660805
61,0.00012756740276472322
412,0.00012458747326425356
276,0.0001189983365693455
300,0.00011526882424078277
232,0.00011126723861589221
234,0.00011126723861589221
244,0.00011074298778418454
53,0.00010379421363860136
168,0.00010299735508191202
33,0.00010065037680588639
32,0.00010065037680588637
14,0.00010065037680588637
34,0.00010065037680588637
29,0.00010047199427167706
378,9.430193215488426e-05
291,9.399208907271846e-05
73,9.325230122671404e-05
324,9.269076048621813e-05
136,9.11963160573494e-05
416,8.973582045427351e-05
241,8.935973949807513e-05
88,8.861403938150632e-05
265,8.841679003988352e-05
174,8.728899402315121e-05
318,8.516832168304805e-05
90,8.392756661108208e-05
35,8.321849360864398e-05
42,7.985347371592208e-05
167,7.6852111250481e-05
209,7.304393145591661e-05
175,7.168476948303203e-05
176,7.168476948303203e-05
177,7.168476948303203e-05
398,7.045592259069118e-05
135,6.763618084241308e-05
149,6.751449575293914e-05
436,6.687545315475406e-05
444,6.497534802383416e-05
417,6.280135618699491e-05
221,6.212958780302986e-05
309,5.833703275858665e-05
345,4.914822971663e-05
41,4.885005242633453e-05
372,4.795803397816853e-05
75,4.538659482228441e-05
247,4.4614000843339555e-05
443,4.221616192729889e-05
77,4.067723467091636e-05
231,3.982127748966667e-05
348,3.535498433877747e-05
323,3.182275355110122e-05
450,3.1441201260481926e-05
68,3.139532602083865e-05
106,3.028185091642894e-05
448,2.8295684457998298e-05
311,2.577274942533985e-05
332,2.4920361932450287e-05
246,2.4369384444139737e-05
155,2.354649451562899e-05
397,2.2195337643639007e-05
363,1.9622078763024155e-05
225,1.9622078763024155e-05
368,1.852478874202565e-05
63,1.7758060852597285e-05
404,1.7182677582380645e-05
261,1.675309300449108e-05
228,1.480327280417542e-05
426,1.389897245714211e-05
254,1.3821107065225347e-05
201,1.3313951446402786e-05
130,1.2214088771226718e-05
410,1.2208261026805336e-05
252,1.1866685728114609e-05
213,1.1855005919327092e-05
212,1.1855005919327092e-05
217,1.1446212611764088e-05
111,8.993452766386071e-06
334,8.175866151260063e-06
263,8.113573837726656e-06
340,6.887547848637266e-06
187,6.730028768721442e-06
321,6.634131391308167e-06
435,6.634131391308166e-06
427,6.540692921008051e-06
380,5.995635177590715e-06
91,4.905519690756039e-06
237,3.92441575260483e-06
96,3.847466424122383e-06
153,3.8159246945090416e-06
205,3.2703464605040255e-06
145,3.2703464605040255e-06
216,3.2703464605040255e-06
236,3.2703464605040255e-06
222,3.2703464605040255e-06
230,3.2703464605040255e-06
229,3.2703464605040255e-06
198,3.2703464605040255e-06
223,3.2703464605040255e-06
224,3.2703464605040255e-06
432,3.2703464605040255e-06
428,3.2703464605040255e-06
431,3.2703464605040255e-06
269,3.2401163671716354e-06
424,2.4527598453780193e-06
425,2.4527598453780193e-06
415,0.0
433,0.0
437,0.0
452,0.0
394,0.0
393,0.0
369,0.0
392,0.0
414,0.0
413,0.0
376,0.0
395,0.0
440,0.0
430,0.0
429,0.0
441,0.0
442,0.0
390,0.0
411,0.0
388,0.0
405,0.0
420,0.0
367,0.0
451,0.0
406,0.0
422,0.0
385,0.0
423,0.0
3,0.0
366,0.0
199,0.0
169,0.0
171,0.0
181,0.0
186,0.0
188,0.0
194,0.0
196,0.0
197,0.0
200,0.0
157,0.0
204,0.0
206,0.0
207,0.0
208,0.0
218,0.0
1,0.0
238,0.0
239,0.0
158,0.0
156,0.0
365,0.0
116,0.0
6,0.0
71,0.0
76,0.0
79,0.0
80,0.0
100,0.0
101,0.0
102,0.0
117,0.0
152,0.0
119,0.0
121,0.0
124,0.0
128,0.0
129,0.0
137,0.0
140,0.0
143,0.0
242,0.0
256,0.0
257,0.0
347,0.0
320,0.0
322,0.0
326,0.0
328,0.0
330,0.0
335,0.0
336,0.0
346,0.0
350,0.0
260,0.0
351,0.0
353,0.0
354,0.0
358,0.0
360,0.0
361,0.0
362,0.0
364,0.0
317,0.0
316,0.0
314,0.0
313,0.0
262,0.0
270,0.0
272,0.0
274,0.0
280,0.0
282,0.0
284,0.0
286,0.0
289,0.0
292,0.0
294,0.0
295,0.0
296,0.0
303,0.0
304,0.0
305,0.0
306,0.0
453,0.0
